loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
0,8500,14.35,C,1,RENT,40000,22
0,18000,,A,2,MORTGAGE,132000,32
0,3500,5.79,A,0,MORTGAGE,140000,23
0,3500,9.91,B,,MORTGAGE,42000,22
0,15000,6.62,A,3,RENT,36000,21
0,8500,6.92,A,7,MORTGAGE,60000,29
0,4000,7.9,A,5,RENT,70000,21
0,6000,9.25,B,7,RENT,55000,22
0,1000,7.29,A,,RENT,22000,42
0,13500,6.99,A,10,RENT,53000,25
0,8900,7.29,A,3,RENT,63000,25
0,5000,10.36,B,5,RENT,49560,22
0,12000,10.59,B,3,RENT,42886,30
0,4000,5.99,A,7,MORTGAGE,69000,33
0,3000,6.99,A,2,RENT,55000,23
0,4800,12.42,B,19,MORTGAGE,108000,25
0,6000,15.23,C,1,OWN,55000,25
0,6000,7.88,A,6,RENT,50004,34
0,31400,14.27,C,14,MORTGAGE,250000,36
0,10000,7.29,A,14,MORTGAGE,73000,48
0,3000,11.86,B,17,MORTGAGE,76300,25
0,13750,15.21,D,1,OWN,38000,31
0,8000,7.9,A,2,RENT,75000,23
0,15250,14.17,C,1,RENT,38272,24
0,7000,,C,3,MORTGAGE,115000,25
0,3200,11.49,B,,RENT,12000,21
0,7000,5.99,A,6,MORTGAGE,50000,23
0,12000,7.49,A,2,MORTGAGE,96000,23
0,35000,,A,25,MORTGAGE,300000,27
0,25000,10.36,B,17,MORTGAGE,110000,30
0,1200,7.29,A,4,RENT,9960,24
0,18000,7.88,A,,OWN,36000,23
0,4800,10.38,B,3,MORTGAGE,36000,23
0,12000,14.79,C,1,RENT,44400,23
0,11000,7.51,A,2,RENT,47900,32
0,10000,6.03,A,,RENT,60000,30
0,25000,15.2,D,12,OWN,200000,36
0,6000,,D,2,OWN,51600,25
0,1000,14.84,D,5,RENT,22296,27
0,6000,,B,,RENT,22800,25
0,10000,11.71,B,5,MORTGAGE,98000,24
0,6000,12.99,C,7,MORTGAGE,84996,32
0,7000,7.88,A,5,MORTGAGE,64500,31
0,1500,12.98,C,4,RENT,30132,42
0,10500,10.36,B,0,RENT,44640,24
0,15000,,C,3,RENT,85100,24
0,2100,11.99,B,6,OWN,113400,27
0,35000,13.06,C,4,RENT,170000,30
0,15000,6.03,A,4,MORTGAGE,75000,24
0,10600,5.79,A,15,MORTGAGE,75000,22
0,7000,6.62,A,5,RENT,21600,23
0,9450,8.49,A,3,MORTGAGE,30000,31
0,25000,,D,15,MORTGAGE,175000,30
0,5000,7.49,A,6,MORTGAGE,144000,27
0,10000,6.99,A,4,MORTGAGE,65000,29
0,12000,13.49,C,7,OWN,116000,28
0,10000,13.06,C,14,OWN,120000,30
0,7000,6.92,A,4,MORTGAGE,84000,23
0,2375,9.25,B,0,RENT,71004,35
0,8000,5.99,A,21,RENT,56000,25
0,10000,10.99,B,0,OWN,70000,34
0,7000,10.65,B,5,RENT,36000,23
0,4200,6.76,A,32,RENT,38400,24
0,4800,15.23,C,25,MORTGAGE,105000,25
0,8000,7.88,A,10,MORTGAGE,57996,39
0,5500,,B,14,MORTGAGE,46800,31
0,10000,6.99,A,0,RENT,68000,24
0,25000,20.16,G,24,MORTGAGE,66000,29
0,6000,14.96,D,11,MORTGAGE,37785,23
0,13000,,E,3,RENT,65000,22
0,8000,14.46,D,4,MORTGAGE,70000,27
0,22750,6.17,A,3,MORTGAGE,32004,25
0,4000,7.9,A,0,RENT,95000,24
0,11000,6.99,A,8,RENT,32400,33
0,5675,13.23,C,0,RENT,99000,31
0,8000,5.42,A,13,MORTGAGE,31000,24
0,8000,5.99,A,24,MORTGAGE,55530,24
0,4000,14.96,D,1,RENT,36000,22
0,12000,7.29,A,2,RENT,75000,34
0,21000,10.38,B,3,MORTGAGE,135000,24
0,7500,11.86,B,2,RENT,40000,28
0,8000,10,B,6,RENT,68120,27
0,4200,7.49,A,4,MORTGAGE,75000,23
0,6000,,C,2,MORTGAGE,32000,41
0,15000,18.39,E,,OWN,33600,36
0,9500,,A,8,RENT,96000,32
0,14000,7.66,A,5,MORTGAGE,81000,29
0,8000,16.89,D,0,RENT,80000,37
0,10000,13.49,C,5,MORTGAGE,83050,24
0,15000,5.79,A,7,RENT,70000,27
0,8000,11.49,B,1,RENT,83500,29
0,6000,6.03,A,2,MORTGAGE,62400,30
0,28000,7.9,A,2,RENT,65000,23
0,30000,10.65,B,2,MORTGAGE,70000,37
0,35000,11.99,B,0,RENT,80000,37
0,8400,11.86,B,2,MORTGAGE,65000,21
0,5000,,B,7,MORTGAGE,104000,23
0,1900,5.79,A,17,RENT,45000,30
0,5000,9.99,B,0,RENT,140000,27
0,3200,6.39,A,16,MORTGAGE,72000,25
0,6000,11.86,B,5,MORTGAGE,48600,23
0,25000,10.75,B,16,MORTGAGE,155000,26
0,4000,7.9,A,6,MORTGAGE,57500,21
0,5500,17.14,E,5,RENT,36000,23
0,16000,10.99,B,2,RENT,82000,46
0,16950,10.37,B,3,MORTGAGE,75000,29
0,19000,9.99,B,24,MORTGAGE,114000,38
0,15000,,B,2,MORTGAGE,110004,28
0,17500,13.49,C,5,RENT,58000,24
0,4500,7.29,A,,RENT,32000,24
0,9000,15.21,D,0,RENT,50000,33
0,8325,,A,29,MORTGAGE,52000,36
0,6000,5.79,A,11,MORTGAGE,115000,34
0,14000,7.29,A,3,RENT,57600,27
0,34000,9.91,B,4,MORTGAGE,160000,28
0,6400,15.62,D,6,MORTGAGE,150000,26
0,14500,11.49,B,,RENT,35000,26
0,6000,6.54,A,1,RENT,30000,35
0,12000,12.69,B,8,RENT,39996,24
0,3500,14.59,D,4,OWN,28500,24
0,10000,7.51,A,15,RENT,38000,23
0,5600,9.25,B,3,RENT,60000,21
0,6625,,B,4,MORTGAGE,75000,27
0,3600,12.69,B,4,RENT,31000,22
0,2500,,A,,OWN,8628,40
0,3200,7.14,A,,OWN,34188,23
0,14000,11.12,B,8,OWN,60000,25
0,5000,7.14,A,27,RENT,45984,23
0,5500,13.99,C,0,RENT,24000,23
0,12000,9.63,B,1,MORTGAGE,55000,22
0,10000,7.49,A,4,RENT,43200,27
0,5000,5.42,A,2,MORTGAGE,62000,27
0,4000,13.99,C,7,MORTGAGE,49000,23
0,24000,6.91,A,19,MORTGAGE,44000,29
0,6500,13.98,C,4,MORTGAGE,55000,32
0,8400,,D,8,RENT,34000,25
0,12000,10.36,B,5,RENT,43200,24
0,1400,15.62,D,0,RENT,14650,23
0,4000,13.23,C,2,RENT,43000,41
0,8400,7.51,A,8,MORTGAGE,39700,23
0,10400,,A,4,RENT,51000,23
0,9000,10.74,B,0,RENT,72000,26
0,15000,,C,3,OWN,79995,28
0,2500,13.49,C,2,MORTGAGE,54000,29
0,4800,11.49,B,1,RENT,34000,28
0,2000,11.12,B,1,OWN,60000,23
0,1200,12.69,B,12,MORTGAGE,74000,26
0,12000,11.99,B,2,OWN,96000,34
0,3200,12.42,B,21,RENT,38000,27
0,15000,6.54,A,6,RENT,75000,23
0,8000,6.03,A,1,RENT,76460,25
0,11300,7.49,A,9,RENT,71000,23
0,23000,12.68,C,11,MORTGAGE,84000,22
0,1000,7.29,A,11,OWN,15600,21
0,8375,7.51,A,31,MORTGAGE,50400,23
0,9500,,A,7,RENT,40000,29
0,24000,10.99,B,6,RENT,97500,43
0,5000,17.51,E,1,OWN,110000,28
0,12000,14.65,C,7,MORTGAGE,85000,25
0,21600,19.03,E,7,RENT,120000,31
0,5000,,A,2,MORTGAGE,44136,33
0,18000,14.35,C,4,MORTGAGE,74237.28,38
0,11200,11.49,B,7,MORTGAGE,100000,23
0,3000,15.58,D,,RENT,25200,27
0,3750,13.85,C,2,RENT,27804,22
0,13250,7.9,A,2,RENT,45000,30
0,7750,11.86,B,3,RENT,29000,27
0,4500,7.66,A,3,RENT,42000,26
0,7000,6.03,A,4,RENT,60000,23
0,7000,7.29,A,5,RENT,80000,35
0,7575,6.99,A,7,RENT,54000,25
0,6000,11.71,B,7,RENT,85000,32
0,6000,6.03,A,15,MORTGAGE,41000,23
0,8000,7.29,A,0,OWN,100000,30
0,14000,10,B,0,MORTGAGE,82000,27
0,20000,10.25,B,41,MORTGAGE,102000,24
0,7500,7.66,A,3,MORTGAGE,83000,31
0,6000,,B,2,RENT,40000,27
0,15000,7.29,A,0,RENT,62004,21
0,2400,7.14,A,10,OWN,48989,34
0,5600,9.63,B,4,RENT,54000,22
0,24000,14.96,D,0,RENT,66000,24
0,2500,9.99,B,6,OWN,12000,26
0,6000,9.91,B,3,RENT,52800,24
0,2500,6.76,A,11,MORTGAGE,45000,30
0,20000,14.84,D,3,MORTGAGE,95000,39
0,5000,14.35,C,0,RENT,16800,32
0,16750,17.58,D,0,RENT,48000,26
0,12000,7.88,A,13,RENT,55500,29
0,10000,7.51,A,8,MORTGAGE,88000,23
0,6000,12.61,C,3,RENT,38160,36
0,4000,5.42,A,3,RENT,36000,22
0,4800,7.14,A,0,RENT,77000,34
0,7000,7.49,A,7,RENT,52249.92,31
0,10000,10.74,B,6,MORTGAGE,62000,24
0,16000,17.99,E,1,RENT,60000,30
0,2950,,A,2,MORTGAGE,35000,24
0,7300,,A,20,MORTGAGE,42000,28
0,10000,6.99,A,3,RENT,58000,29
0,20000,11.99,B,5,RENT,65000,30
0,10000,6.03,A,,MORTGAGE,57600,23
0,4500,6.62,A,8,RENT,39000,35
0,4000,7.49,A,6,MORTGAGE,83200,23
0,17000,11.71,B,22,MORTGAGE,101000,25
0,9600,11.86,B,2,MORTGAGE,48000,22
0,15000,10.25,B,15,MORTGAGE,156000,24
0,6000,7.9,A,8,RENT,35000,30
0,15000,14.59,D,3,RENT,36000,23
0,5000,5.79,A,1,OWN,20000,29
0,12000,10.62,B,5,RENT,78000,28
0,14400,8.49,A,5,RENT,85000,25
0,5000,12.69,B,2,MORTGAGE,70000,41
0,4000,9.25,B,4,MORTGAGE,26000,22
0,25000,15.58,D,6,MORTGAGE,115000,39
0,2000,5.99,A,1,MORTGAGE,54000,48
0,10000,15.27,C,0,RENT,64000,27
0,19000,6.54,A,0,RENT,71000,29
0,12000,10.59,B,3,RENT,80000,23
0,6300,14.91,D,6,RENT,75000,24
0,5000,8.49,A,,MORTGAGE,42000,39
0,14400,11.71,B,8,MORTGAGE,88000,27
0,12000,13.23,C,11,RENT,96000,30
0,8000,13.8,C,3,RENT,95000,25
0,7000,11.36,B,13,OWN,26400,33
0,4000,14.35,C,3,MORTGAGE,45000,26
0,8000,14.72,C,2,RENT,70000,24
0,5600,10.37,B,8,RENT,57995,29
0,5000,9.99,B,1,RENT,37200,38
0,15000,,B,17,MORTGAGE,63000,22
0,1800,14.84,D,6,OWN,30000,27
0,10000,9.99,B,12,MORTGAGE,125000,23
0,19000,,B,5,RENT,52000,25
0,25000,11.12,B,3,MORTGAGE,135000,27
0,10000,7.14,A,12,MORTGAGE,51000,23
0,3200,6.99,A,3,RENT,83000,24
0,3000,5.99,A,,OWN,16620,33
0,12000,,A,2,RENT,30000,34
0,2500,13.61,C,2,OWN,32868,21
0,2400,13.72,C,4,MORTGAGE,95000,29
0,9000,7.49,A,7,MORTGAGE,48800,24
0,8000,12.61,C,3,RENT,30000,26
0,15000,10.75,B,11,MORTGAGE,53664,23
0,23850,16.29,D,5,RENT,75000,28
0,2650,,A,4,OWN,17795,27
0,11100,10.59,B,3,RENT,50000,32
0,25000,10.74,B,4,MORTGAGE,130000,24
0,5275,13.49,C,3,RENT,57600,24
0,4800,9.99,B,2,RENT,52000,26
0,15000,7.88,A,0,RENT,40000,24
0,1000,14.65,C,,RENT,11820,23
0,8000,5.42,A,10,OWN,47232,27
0,6000,9.99,B,0,RENT,20400,26
0,35000,11.71,B,3,MORTGAGE,250000,28
0,12000,10.36,B,3,RENT,52500,35
0,1250,5.42,A,,OWN,70000,22
0,10000,10.74,B,1,RENT,29000,24
0,2000,17.49,D,1,RENT,14400,26
0,5000,10.59,B,5,RENT,52000,26
0,16000,5.99,A,,MORTGAGE,104676,26
0,10000,7.51,A,14,MORTGAGE,160000,37
0,4000,6.39,A,2,RENT,13200,21
0,6000,5.42,A,7,OWN,24000,25
0,2500,6.62,A,12,MORTGAGE,74000,22
0,11200,,B,12,MORTGAGE,56900,23
0,19750,11.12,B,4,MORTGAGE,74700,24
0,10700,14.27,C,5,MORTGAGE,117000,38
0,21000,16.49,D,2,RENT,112000,25
0,10000,14.96,D,9,MORTGAGE,72000,25
0,5000,9.62,B,3,RENT,37000,32
0,5000,6.17,A,2,MORTGAGE,33000,32
0,12000,9.91,B,7,RENT,60000,29
0,4000,15.23,C,6,RENT,35000,29
0,5600,7.49,A,13,MORTGAGE,44582,24
0,4800,11.71,B,15,OWN,105000,26
0,2700,11.86,B,16,MORTGAGE,138000,23
0,9000,7.51,A,1,MORTGAGE,55000,27
0,4500,13.43,C,2,RENT,39996,22
0,8000,10.37,B,3,OWN,24000,28
0,16000,10,B,6,RENT,66000,25
0,15000,6.62,A,8,MORTGAGE,108000,25
0,12600,13.85,C,2,MORTGAGE,62400,22
0,6000,14.84,D,7,OWN,60000,30
0,2750,14.84,D,9,RENT,16800,29
0,6000,7.66,A,4,MORTGAGE,47000,24
0,8000,,B,3,RENT,30000,35
0,6000,6.92,A,4,RENT,75000,28
0,6000,14.27,C,15,RENT,32000,27
0,2400,9.99,B,4,OWN,38400,32
0,5000,5.42,A,6,MORTGAGE,36600,27
0,2800,15.62,D,0,RENT,33250,22
0,10000,11.99,B,12,OWN,65000,32
0,7000,6.03,A,7,MORTGAGE,52000,35
0,5000,5.42,A,2,RENT,65000,23
0,8000,5.99,A,3,MORTGAGE,65000,24
0,12500,15.95,D,35,RENT,48000,28
0,5000,10,B,3,RENT,30900,22
0,8000,7.49,A,4,MORTGAGE,55000,23
0,8800,7.51,A,7,MORTGAGE,67000,22
0,4800,12.98,C,0,RENT,48000,22
0,6000,11.99,B,0,MORTGAGE,77004,26
0,9000,11.49,B,11,MORTGAGE,35000,27
0,21000,10.99,B,34,MORTGAGE,44400,29
0,8000,15.23,C,5,RENT,54000,28
0,10000,6.54,A,1,RENT,45000,24
0,8400,10.99,B,7,MORTGAGE,37000,26
0,1000,15.57,D,,RENT,46800,25
0,14000,12.99,C,2,RENT,66000,27
0,7200,8.9,A,9,RENT,37245,24
0,4000,12.61,C,3,RENT,50000,23
0,8000,10.74,B,5,MORTGAGE,40000,22
0,2500,14.72,C,9,RENT,63000,23
0,8000,7.14,A,2,MORTGAGE,55000,31
0,11500,7.88,A,12,MORTGAGE,54000,28
0,20000,16.82,E,9,MORTGAGE,93000,29
0,12000,11.71,B,14,MORTGAGE,200000,26
0,16000,12.42,B,4,MORTGAGE,75000,24
0,10400,5.79,A,6,MORTGAGE,83000,24
0,21600,13.61,C,3,RENT,82000,22
0,8000,10,B,5,RENT,72000,24
0,6200,8.49,A,4,RENT,56000,23
0,31000,8.49,A,1,RENT,105500,28
0,4000,10.36,B,2,RENT,44000,34
0,7500,7.9,A,0,RENT,42500,22
0,4600,,C,0,RENT,30000,24
0,13000,11.71,B,9,RENT,83195,25
0,6300,10.65,B,5,RENT,83000,31
0,15000,5.79,A,19,MORTGAGE,86000,24
0,15000,15.21,D,5,MORTGAGE,60000,23
0,6000,7.49,A,9,MORTGAGE,102000,27
0,3200,12.69,B,2,RENT,22000,23
0,2000,5.99,A,4,MORTGAGE,32000,23
0,4400,19.91,E,0,RENT,14400,22
0,8000,6.99,A,25,RENT,70000,22
0,7100,9.25,B,11,MORTGAGE,75000,23
0,11450,9.99,B,1,RENT,30000,32
0,4500,11.49,B,2,RENT,42000,22
0,12475,6.03,A,17,MORTGAGE,88000,23
0,2825,5.99,A,7,MORTGAGE,84000,22
0,11000,11.99,B,3,RENT,90000,35
0,12000,11.99,B,0,RENT,70000,25
0,12000,7.9,A,0,MORTGAGE,62000,26
0,1500,5.42,A,2,RENT,18700,26
0,7500,,A,5,MORTGAGE,83000,29
0,4000,13.49,C,6,RENT,34800,45
0,3750,15.62,D,14,MORTGAGE,480000,33
0,1750,11.11,B,9,MORTGAGE,36000,30
0,4500,6.62,A,0,RENT,32000,34
0,3200,15.23,C,1,OWN,25200,24
0,15000,11.36,B,2,MORTGAGE,51000,32
0,12000,10.59,B,,RENT,210000,23
0,6000,7.88,A,0,RENT,72000,28
0,2000,11.71,B,5,RENT,40000,23
0,1800,16.02,D,9,RENT,50960,23
0,20000,12.68,C,7,OWN,100000,28
0,4000,12.42,B,4,RENT,42000,21
0,2500,12.69,B,4,OWN,12000,24
0,15250,9.63,B,0,MORTGAGE,52500,26
0,17000,8.9,A,5,MORTGAGE,60000,31
0,8000,9.63,B,5,MORTGAGE,92000,41
0,2000,10.37,B,7,OWN,28872,23
0,35000,17.49,D,1,MORTGAGE,190000,28
0,11000,7.88,A,2,OWN,35000,21
0,2100,,A,16,RENT,80000,25
0,2475,6.54,A,0,RENT,75800,27
0,15000,7.88,A,5,MORTGAGE,106000,31
0,1200,15.21,D,0,MORTGAGE,24000,25
0,23800,6.91,A,7,RENT,60000,41
0,7200,13.06,C,0,RENT,49920,24
0,7000,7.14,A,5,MORTGAGE,47000,21
0,6500,6.03,A,7,MORTGAGE,72000,27
0,8000,5.42,A,11,RENT,53688,26
0,17000,6.54,A,5,OWN,75000,33
0,3100,6.76,A,3,MORTGAGE,41800,22
0,35000,13.99,C,18,MORTGAGE,164000,39
0,5000,8.88,B,1,RENT,60040,32
0,25000,12.73,C,3,RENT,60000,23
0,13250,13.49,C,6,RENT,37500,26
0,10000,6.91,A,8,RENT,28000,24
0,3000,5.42,A,2,RENT,65000,31
0,2400,18.39,E,7,RENT,38568,36
0,11000,,B,18,MORTGAGE,36000,23
0,3625,6.92,A,6,MORTGAGE,32400,22
0,5000,7.66,A,4,MORTGAGE,60000,29
0,15000,6.54,A,17,MORTGAGE,50000,21
0,4000,12.99,C,2,RENT,39996,30
0,1000,10.99,B,3,RENT,33388,21
0,8800,10.59,B,17,MORTGAGE,125000,33
0,4800,,B,8,RENT,50000,34
0,15000,6.91,A,3,RENT,32960,27
0,8575,15.62,D,2,RENT,32000,25
0,6000,10.99,B,3,RENT,41000,23
0,2500,5.99,A,5,MORTGAGE,28000,23
0,8000,7.14,A,4,MORTGAGE,60000,22
0,18000,7.9,A,6,MORTGAGE,70000,40
0,9000,10.59,B,2,RENT,72500,25
0,3500,9.99,B,7,RENT,55000,22
0,12000,15.99,D,14,MORTGAGE,122000,25
0,10000,16.89,D,14,MORTGAGE,49000,24
0,35000,12.68,C,26,MORTGAGE,90000,24
0,10000,5.79,A,1,RENT,90000,61
0,12000,6.91,A,5,MORTGAGE,80004,28
0,6000,6.99,A,5,RENT,84000,23
0,1500,7.29,A,0,RENT,30000,21
0,8400,12.69,B,1,RENT,75000,24
0,3050,7.49,A,0,RENT,24000,23
0,3000,7.49,A,3,MORTGAGE,24000,31
0,6400,7.88,A,12,MORTGAGE,42000,33
0,2000,14.84,D,0,MORTGAGE,21600,24
0,2250,10.38,B,4,RENT,42000,26
0,10000,9.99,B,6,MORTGAGE,45000,25
0,8000,10.59,B,0,RENT,65000,22
0,15600,17.88,E,7,RENT,100000,27
0,3700,10.37,B,0,RENT,60000,22
0,5000,13.49,C,21,RENT,68004,33
0,10000,5.42,A,14,MORTGAGE,120000,28
0,5000,7.29,A,6,MORTGAGE,48996,38
0,6000,12.42,B,7,MORTGAGE,39996,22
0,6800,9.91,B,4,RENT,53000,26
0,4800,17.49,D,5,OWN,52800,22
0,10000,7.88,A,4,RENT,166000,36
0,2500,10.99,B,16,MORTGAGE,22800,27
0,15000,8.49,A,3,RENT,69000,21
0,6000,6.99,A,4,RENT,47000,31
0,20000,15.27,C,24,MORTGAGE,84000,25
0,16200,15.57,D,2,RENT,60000,30
0,2500,9.99,B,2,MORTGAGE,40000,24
0,3600,7.49,A,0,RENT,30000,24
0,20000,11.49,B,1,MORTGAGE,124596,35
0,10000,13.61,C,0,MORTGAGE,56004,23
0,15000,13.98,C,6,MORTGAGE,48000,29
0,8000,12.99,C,2,RENT,40000,22
0,2000,6.91,A,6,MORTGAGE,80000,26
0,8000,7.49,A,4,MORTGAGE,33000,23
0,6000,7.14,A,,MORTGAGE,50400,25
0,6400,10.65,B,7,MORTGAGE,76000,27
0,10000,7.49,A,2,MORTGAGE,42000,24
0,1400,22.06,F,5,RENT,22000,31
0,21000,7.9,A,1,MORTGAGE,144000,36
0,20000,7.9,A,4,RENT,80000,23
0,15000,6.17,A,,MORTGAGE,47952,22
0,15000,12.42,B,1,OWN,40000,23
0,5000,16.49,D,2,RENT,70000,23
0,2500,11.99,B,,MORTGAGE,70000,23
0,8300,9.99,B,4,RENT,26000,23
0,2050,7.49,A,16,OWN,50000,23
0,9400,6.62,A,7,MORTGAGE,98280,23
0,7500,14.84,D,3,MORTGAGE,55000,24
0,9000,11.11,B,4,RENT,27000,42
0,35000,16.49,D,19,MORTGAGE,119000,22
0,4500,6.92,A,10,MORTGAGE,95000,23
0,4900,6.17,A,9,RENT,25200,32
0,5000,13.23,C,2,MORTGAGE,45500,27
0,18000,14.72,C,19,MORTGAGE,95111,25
0,10000,,B,0,RENT,42000,23
0,3525,6.91,A,0,MORTGAGE,70000,23
0,13000,13.48,C,6,MORTGAGE,39996,21
0,15000,5.79,A,19,MORTGAGE,120000,33
0,6000,16.49,D,3,RENT,72000,50
0,12000,11.86,B,7,MORTGAGE,49713.04,25
0,5000,7.88,A,3,MORTGAGE,55000,24
0,15000,6.99,A,,OWN,72000,23
0,4000,10.99,B,18,MORTGAGE,96000,31
0,7000,7.66,A,0,RENT,115200,22
0,5000,6.91,A,12,RENT,28800,22
0,2500,13.23,C,5,RENT,40000,31
0,10050,9.63,B,4,MORTGAGE,56000,27
0,13000,6.17,A,0,RENT,49000,23
0,13000,10.99,B,9,RENT,40000,25
0,4500,6.99,A,,MORTGAGE,77000,37
0,15000,6.03,A,,MORTGAGE,80000,34
0,10750,9.25,B,16,MORTGAGE,82000,22
0,6400,13.61,C,2,RENT,37000,34
0,7200,7.88,A,9,RENT,63000,25
0,8000,5.42,A,13,RENT,62000,22
0,16000,11.71,B,10,MORTGAGE,60000,30
0,24000,,B,16,MORTGAGE,182000,26
0,10000,9.88,B,22,OWN,73500,28
0,7000,11.99,B,14,MORTGAGE,130000,24
0,1450,,A,2,RENT,24000,27
0,10000,15.58,D,16,RENT,75000,26
0,4000,13.49,C,20,OWN,36000,30
0,15000,,B,8,MORTGAGE,80000,35
0,11000,7.51,A,17,RENT,22000,24
0,8000,15.96,C,4,RENT,70000,25
0,5000,11.11,B,2,MORTGAGE,55000,23
0,9000,6.03,A,4,MORTGAGE,190000,31
0,6400,9.99,B,17,RENT,33000,24
0,5000,7.66,A,24,RENT,108000,23
0,9000,8.49,A,3,RENT,60000,33
0,5600,,C,4,MORTGAGE,93000,26
0,10000,10.65,B,39,MORTGAGE,110000,30
0,13000,6.54,A,13,RENT,61211.04,35
0,10200,12.42,B,4,MORTGAGE,70000,30
0,4200,6.76,A,0,MORTGAGE,42000,27
0,11200,13.99,C,4,MORTGAGE,75000,24
0,7000,5.42,A,7,OWN,14400,36
0,6250,5.79,A,,MORTGAGE,15600,30
0,10000,14.27,C,2,RENT,68000,29
0,5000,10.99,B,7,RENT,40992,23
0,12000,7.51,A,6,MORTGAGE,62000,29
0,15000,16.29,D,3,RENT,52800,32
0,10000,14.79,C,11,MORTGAGE,153000,33
0,2500,7.49,A,3,RENT,61000,23
0,5000,8.9,A,6,RENT,33000,29
0,10000,6.92,A,0,RENT,50000,23
0,10000,10.99,B,23,MORTGAGE,28000,22
0,3725,,B,12,RENT,140000,46
0,8000,11.99,B,7,MORTGAGE,100800,26
0,5500,6.54,A,4,RENT,23000,24
0,3250,11.49,B,1,MORTGAGE,9600,36
0,3000,5.79,A,4,OWN,48000,24
0,11000,9.91,B,8,RENT,30000,27
0,8000,,A,3,RENT,42000,25
0,8200,6.62,A,0,RENT,40000,26
0,10000,12.42,B,23,MORTGAGE,115000,31
0,8000,5.99,A,3,MORTGAGE,24000,24
0,12000,13.11,C,6,RENT,58000,24
0,10000,18.25,D,3,RENT,42910,25
0,30000,12.69,B,18,MORTGAGE,65000,31
0,20000,13.49,C,4,RENT,50000,30
0,25000,12.69,B,21,MORTGAGE,74000,21
0,18000,12.99,C,17,MORTGAGE,113300,28
0,25000,14.09,D,19,RENT,80000,35
0,6400,6.03,A,1,MORTGAGE,55000,25
0,4000,7.14,A,1,MORTGAGE,40000,23
0,4000,6.91,A,4,MORTGAGE,36000,28
0,22950,13.49,C,0,RENT,52000,27
0,2000,14.59,D,38,RENT,78000,29
0,8000,5.42,A,5,MORTGAGE,57000,24
0,12000,16.49,D,4,RENT,65000,37
0,17000,6.03,A,16,MORTGAGE,70000,38
0,12000,7.88,A,16,MORTGAGE,115900,51
0,20000,10.74,B,0,RENT,104000,26
0,3000,6.17,A,15,MORTGAGE,80000,25
0,2500,10,B,1,RENT,36000,32
0,8400,,A,3,MORTGAGE,86000,21
0,12000,12.69,B,1,RENT,80000,51
0,12500,7.49,A,5,RENT,49000,21
0,8400,16.77,D,2,RENT,32000,21
0,5375,9.91,B,2,RENT,15360,28
0,3825,5.42,A,3,RENT,85000,36
0,21700,11.99,B,4,RENT,57000,25
0,14400,,B,4,RENT,96000,30
0,8000,17.49,D,3,MORTGAGE,85000,36
0,6000,10,B,17,OWN,85224,31
0,8000,7.49,A,,RENT,50000,43
0,13000,7.9,A,3,MORTGAGE,42000,33
0,3800,7.49,A,1,OWN,15523,34
0,13800,13.99,C,4,RENT,67300,42
0,5000,11.11,B,7,RENT,42000,27
0,2700,12.61,C,0,RENT,18000,33
0,6000,,A,4,MORTGAGE,92259,24
0,14000,7.66,A,1,MORTGAGE,260000,51
0,20000,7.9,A,7,RENT,60000,23
0,15000,17.27,D,6,RENT,90000,24
0,6700,10.65,B,3,MORTGAGE,40000,22
0,7200,6.03,A,7,RENT,43108,29
0,12000,8.49,A,5,MORTGAGE,98000,26
0,6000,5.79,A,3,RENT,45000,26
0,5000,10.38,B,5,MORTGAGE,47000,31
0,7600,6,B,8,MORTGAGE,42000,23
0,5000,10.75,B,3,MORTGAGE,54996,22
0,4400,10.99,B,7,MORTGAGE,37000,34
0,12000,14.65,C,18,RENT,90000,28
0,6000,15.33,D,6,RENT,77200,39
0,7200,9.62,B,1,RENT,48000,22
0,4000,13.99,C,5,RENT,86095,27
0,10000,13.49,C,2,RENT,48000,22
0,5000,11.49,B,14,MORTGAGE,110000,40
0,11200,14.27,C,6,MORTGAGE,50000,25
0,9600,7.9,A,4,RENT,42000,28
0,12000,6.62,A,7,OWN,60000,33
0,2000,13.23,C,5,RENT,42000,41
0,10000,14.84,D,12,RENT,99996,24
0,13000,14.35,C,2,MORTGAGE,65000,22
0,2100,6.03,A,7,MORTGAGE,40000,25
0,4800,12.61,C,1,RENT,36000,28
0,12000,5.42,A,16,MORTGAGE,55000,21
0,1200,14.72,C,12,MORTGAGE,64500,24
0,7500,12.23,C,6,MORTGAGE,75000,40
0,15000,15.96,C,1,MORTGAGE,135000,20
0,10000,6.17,A,8,RENT,54000,30
0,6000,,B,14,MORTGAGE,60000,28
0,21250,8.88,B,1,OWN,33600,27
0,5000,,A,3,RENT,36000,39
0,6000,5.42,A,6,MORTGAGE,70000,36
0,15000,7.88,A,13,MORTGAGE,72000,25
0,12000,7.29,A,2,RENT,64575,24
0,7800,10.36,B,6,MORTGAGE,52000,29
0,5000,15.21,D,19,RENT,21000,37
0,9000,7.9,A,0,RENT,133800,24
0,10000,11.99,B,5,MORTGAGE,35000,25
0,6000,10.99,B,3,RENT,95000,24
0,7200,,D,8,MORTGAGE,50004,22
0,10000,5.99,A,19,MORTGAGE,144000,23
0,7000,7.88,A,0,RENT,60000,24
